timestamp_ms,emg1,emg2,emg3,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
647908,2164,2055,2122,1093,-2336,16490,0,-96,-10
647909,2162,2052,2123,1093,-2336,16490,13,-87,-10
647910,2155,2056,2110,1143,-2312,16472,21,-79,-9
647912,2175,2058,2108,1143,-2312,16472,21,-79,-9
647913,2156,2056,2115,1143,-2312,16472,31,-74,-10
647914,2158,2052,2126,1112,-2221,16629,43,-60,-14
647916,2167,2055,2121,1112,-2221,16629,58,-43,-19
647917,2160,2056,2108,1142,-2078,16706,74,-29,-25
647919,2157,2056,2109,1142,-2078,16706,91,-12,-30
647920,2151,2055,2114,1107,-2068,16469,107,-4,-33
647921,2175,2052,2125,1107,-2068,16469,107,-4,-33
647923,2153,2056,2114,1107,-2068,16469,114,4,-37
647924,2160,2056,2108,938,-2183,16233,109,13,-41
647925,2158,2058,2108,938,-2183,16233,107,19,-43
647927,2163,2052,2125,708,-2217,16126,103,23,-42
647928,2152,2052,2121,708,-2217,16126,103,23,-37
647930,2148,2056,2115,708,-2217,16126,103,23,-37
647931,2183,2056,2108,577,-2193,15979,109,19,-34
647932,2175,2057,2115,577,-2193,15979,123,9,-25
647934,2159,2053,2126,559,-2236,15915,129,4,-15
647935,2167,2054,2118,559,-2236,15915,126,3,-2
647936,2151,2055,2111,641,-2219,15958,128,-2,5
647938,2171,2059,2110,641,-2219,15958,128,-2,5
647939,2161,2056,2117,641,-2219,15958,128,-6,11
647940,2154,2050,2127,772,-2087,16014,131,-3,14
647942,2149,2054,2117,772,-2087,16014,136,0,15
647943,2146,2057,2111,882,-2126,15961,140,-4,18
647944,2190,2056,2111,882,-2126,15961,140,-4,18
647946,2183,2054,2119,882,-2126,15961,131,-6,20
647947,2158,2050,2124,918,-2171,16070,117,-5,18
647948,2165,2053,2116,918,-2171,16070,105,2,11
647950,2161,2057,2108,945,-2091,16137,99,8,1
647951,2160,2059,2107,945,-2091,16137,99,8,1
647952,2152,2057,2114,945,-2091,16137,97,13,-6
647953,2161,2053,2126,924,-2003,16173,97,25,-12
647955,2145,2054,2112,924,-2003,16173,93,39,-12
647956,2166,2057,2107,931,-2025,16435,82,61,-6
647957,2155,2057,2104,931,-2025,16435,82,61,-6
647959,2151,2054,2119,931,-2025,16435,64,93,0
647960,2171,2052,2130,951,-2080,16841,46,128,11
647961,2159,2055,2117,951,-2080,16841,37,168,29
647963,2126,2057,2106,993,-2089,16721,33,197,46
647964,2174,2058,2110,993,-2089,16721,42,206,61
647965,2137,2052,2123,993,-2089,16721,42,206,61
647967,2174,2052,2127,867,-2150,16159,54,201,69
647968,2167,2056,2113,867,-2150,16159,63,184,71
647969,2160,2058,2106,485,-2359,15931,65,170,68
647971,2159,2058,2111,485,-2359,15931,64,159,62
647972,2156,2053,2124,485,-2359,15931,64,159,62
647973,2163,2054,2122,320,-2409,15969,65,142,62
647975,2161,2055,2112,320,-2409,15969,79,131,71
647976,2161,2059,2106,401,-2312,16139,98,125,87
647977,2157,2056,2116,401,-2312,16139,120,121,100
647979,2159,2052,2126,610,-2045,16357,146,123,110
647980,2162,2052,2120,610,-2045,16357,146,123,110
647981,2160,2057,2113,610,-2045,16357,173,121,114
647983,2158,2057,2107,860,-1738,16458,201,125,112
647984,2159,2055,2117,860,-1738,16458,227,127,111
647986,2156,2051,2121,1010,-1664,16393,239,127,107
647987,2163,2057,2114,1010,-1664,16393,236,127,98
647988,2163,2057,2107,978,-1590,16210,230,120,80
647990,2158,2058,2109,978,-1590,16210,230,120,80
647991,2157,2055,2124,978,-1590,16210,225,109,57
647992,2163,2055,2122,770,-1396,15956,225,98,33
647994,2157,2055,2114,770,-1396,15956,231,77,13
647995,2163,2056,2107,527,-1306,15755,237,54,-4
647996,2161,2056,2114,527,-1306,15755,237,54,-4
647998,2150,2053,2122,527,-1306,15755,239,39,-18
647999,2160,2054,2123,341,-1200,15844,236,24,-24
648001,2159,2057,2113,341,-1200,15844,225,17,-29
648002,2165,2059,2109,294,-1018,15935,213,8,-29
648003,2164,2056,2115,294,-1018,15935,195,-7,-26
648005,2157,2050,2124,294,-1018,15935,195,-7,-26
648006,2162,2055,2119,320,-919,15805,164,-25,-26
648007,2150,2054,2112,320,-919,15805,117,-46,-27
648009,2150,2059,2105,317,-859,15718,67,-71,-36
648010,2147,2057,2120,317,-859,15718,21,-92,-47
648011,2168,2053,2126,382,-948,15778,-21,-106,-53
648013,2155,2056,2114,382,-948,15778,-21,-106,-53
648014,2164,2056,2107,382,-948,15778,-68,-115,-48
648016,2150,2056,2109,488,-1256,15830,-119,-119,-38
648017,2158,2054,2124,488,-1256,15830,-171,-127,-31
648018,2161,2052,2120,602,-1476,15735,-210,-139,-25
648020,2145,2055,2110,602,-1476,15735,-238,-153,-30
648021,2168,2055,2108,590,-1626,15766,-259,-168,-38
648023,2161,2054,2117,590,-1626,15766,-275,-179,-51
648024,2165,2053,2127,590,-1626,15766,-275,-179,-51
648026,2129,2054,2110,449,-1738,16288,-278,-176,-61
648027,2173,2057,2107,449,-1738,16288,-270,-166,-61
648029,2170,2059,2110,473,-1783,16844,-256,-149,-56
648030,2151,2055,2124,473,-1783,16844,-236,-127,-46
648031,2176,2054,2123,674,-1744,17018,-212,-106,-37
648033,2160,2057,2111,674,-1744,17018,-187,-88,-34
648034,2154,2056,2107,885,-1717,17005,-164,-76,-39
648036,2160,2056,2118,885,-1717,17005,-152,-65,-39
648037,2159,2052,2124,885,-1717,17005,-152,-65,-39
648039,2165,2055,2112,920,-1991,16902,-147,-54,-32
648040,2160,2056,2107,920,-1991,16902,-147,-48,-25
648041,2144,2057,2107,790,-2209,16930,-142,-37,-19
648043,2160,2055,2129,790,-2209,16930,-128,-18,-18
648044,2165,2052,2120,698,-2182,17091,-102,7,-16
648046,2165,2055,2109,698,-2182,17091,-57,25,-12
648047,2150,2057,2108,698,-2182,17091,-57,25,-12
648048,2164,2054,2119,708,-2152,17043,-3,46,0
648050,2170,2051,2125,708,-2152,17043,51,69,12
648051,2131,2053,2114,795,-2108,16734,94,84,22
648052,2180,2056,2113,795,-2108,16734,133,94,21
648054,2164,2058,2106,795,-2108,16734,133,94,21
648055,2153,2054,2117,791,-2021,16057,160,83,12
648056,2160,2052,2127,791,-2021,16057,160,66,4
648057,2170,2055,2116,654,-2088,15799,134,47,-7
648059,2165,2056,2110,654,-2088,15799,108,36,-22
648060,2166,2058,2107,511,-1766,15924,93,20,-34
648062,2149,2054,2116,511,-1766,15924,93,20,-34
648063,2171,2050,2126,511,-1766,15924,100,3,-38
648064,2167,2055,2115,507,-1597,15819,109,-6,-30
648066,2154,2056,2102,507,-1597,15819,110,-5,-16
648067,2168,2057,2112,507,-1671,16066,90,10,-6
648068,2165,2054,2122,507,-1671,16066,61,33,-1
648070,2163,2052,2125,507,-1671,16066,61,33,-1
648071,2155,2055,2111,669,-1567,16205,32,53,4
648072,2184,2058,2106,669,-1567,16205,2,55,-1
648073,2108,2058,2109,785,-1460,16131,-24,47,-3
648075,2158,2053,2122,785,-1460,16131,-24,47,-3
648076,2130,2055,2123,785,-1460,16131,-52,40,-7
648077,2181,2054,2115,696,-1619,16347,-84,38,-9
648079,2164,2059,2106,696,-1619,16347,-113,37,-2
648080,2156,2058,2115,635,-1646,16457,-127,34,1
648081,2173,2052,2125,635,-1646,16457,-116,27,0
648083,2138,2054,2121,635,-1646,16457,-116,27,0
648084,2169,2056,2112,700,-1688,16261,-95,20,-5
648085,2162,2061,2108,700,-1688,16261,-84,18,-8
648087,2136,2056,2115,729,-1967,16264,-78,18,-14
648088,2168,2050,2126,729,-1967,16264,-65,23,-16
648089,2163,2055,2116,736,-2129,16165,-46,26,-12
648091,2163,2057,2110,736,-2129,16165,-46,26,-12
648092,2159,2058,2108,736,-2129,16165,-27,26,-10
648094,2156,2055,2119,719,-2157,15864,-12,18,-17
648095,2168,2050,2129,719,-2157,15864,0,6,-30
648096,2149,2054,2114,612,-2140,15804,12,-11,-41
648098,2174,2057,2105,612,-2140,15804,19,-19,-45
648099,2133,2057,2107,612,-2140,15804,19,-19,-45
648100,2138,2055,2120,550,-2085,16218,23,-12,-43
648102,2178,2052,2123,550,-2085,16218,28,-3,-36
648103,2162,2057,2116,698,-1840,16628,39,14,-31
648104,2171,2056,2108,698,-1840,16628,52,28,-22
648106,2172,2058,2110,698,-1840,16628,52,28,-22
648107,2167,2055,2124,875,-1725,16401,64,36,-15
648108,2129,2054,2119,875,-1725,16401,60,31,-13
648110,2174,2054,2113,792,-1779,15753,43,17,-23
648111,2162,2058,2108,792,-1779,15753,22,-3,-38
648112,2160,2059,2114,506,-1823,15530,0,-29,-52
648114,2159,2051,2126,506,-1823,15530,0,-29,-52
648115,2166,2053,2121,506,-1823,15530,-9,-56,-64
648116,2164,2056,2112,341,-1803,15510,-9,-88,-67
648118,2159,2057,2107,341,-1803,15510,-14,-110,-58
648119,2165,2056,2117,322,-1877,15758,-28,-121,-42
648121,2150,2051,2126,322,-1877,15758,-53,-119,-36
648122,2163,2055,2114,322,-1877,15758,-53,-119,-36
648123,2173,2058,2109,511,-1734,16267,-78,-109,-30
648125,2152,2058,2110,511,-1734,16267,-98,-97,-28
648126,2142,2052,2125,784,-1528,16424,-108,-86,-23
648128,2166,2053,2120,784,-1528,16424,-123,-77,-21
648129,2152,2054,2114,956,-1587,16617,-147,-64,-19
648130,2181,2059,2109,956,-1587,16617,-179,-49,-22
648132,2152,2056,2116,931,-1479,16803,-193,-40,-34
648133,2179,2050,2129,931,-1479,16803,-193,-40,-34
648135,2159,2054,2115,931,-1479,16803,-164,-42,-48
648136,2168,2058,2107,851,-1557,16127,-115,-59,-51
648138,2172,2059,2106,851,-1557,16127,-85,-85,-49
648139,2148,2052,2124,563,-2298,15285,-83,-120,-44
648140,2164,2052,2124,563,-2298,15285,-112,-149,-52
648142,2173,2056,2115,165,-2615,15394,-157,-165,-66
648143,2161,2059,2108,165,-2615,15394,-188,-175,-77
648145,2139,2057,2119,165,-2615,15394,-188,-175,-77
648146,2174,2050,2131,253,-2261,15772,-182,-181,-80
648148,2152,2055,2115,253,-2261,15772,-151,-189,-70
648149,2169,2059,2108,586,-1998,15936,-122,-196,-52
648150,2177,2058,2109,586,-1998,15936,-114,-196,-35
648152,2146,2052,2121,873,-1910,16285,-126,-188,-28
648153,2215,2052,2120,873,-1910,16285,-151,-176,-30
648155,2172,2057,2113,1058,-1632,16765,-182,-156,-37
648156,2170,2059,2112,1058,-1632,16765,-187,-143,-54
648158,2175,2054,2109,1058,-1632,16765,-187,-143,-54
648159,2116,2050,2122,1217,-1279,16476,-157,-152,-70
648161,2197,2055,2110,1217,-1279,16476,-114,-179,-76
648162,2135,2058,2104,1012,-1785,15684,-100,-204,-74
648164,2164,2056,2115,1012,-1785,15684,-128,-223,-78
648165,2169,2052,2124,586,-2303,15245,-164,-256,-96
648167,2164,2054,2118,586,-2303,15245,-189,-298,-115
648168,2163,2056,2108,322,-2524,14462,-216,-345,-125
648170,2150,2059,2105,322,-2524,14462,-260,-397,-126
648171,2160,2055,2120,210,-2922,14851,-324,-428,-118
648172,2159,2050,2124,210,-2922,14851,-324,-428,-118
648174,2165,2056,2110,210,-2922,14851,-396,-430,-97
648175,2157,2059,2108,574,-2727,16457,-452,-405,-72
648177,2155,2055,2118,574,-2727,16457,-489,-355,-42
648178,2182,2050,2131,1650,-2093,17604,-513,-296,-20
648180,2131,2054,2118,1650,-2093,17604,-527,-233,-10
648181,2142,2059,2103,2615,-1947,17949,-541,-174,-4
648183,2189,2059,2109,2615,-1947,17949,-559,-118,-10
648184,2116,2051,2127,2842,-2055,18173,-562,-61,-29
648186,2173,2055,2124,2842,-2055,18173,-562,-61,-29
648187,2164,2056,2106,2842,-2055,18173,-534,-10,-61
648189,2159,2058,2104,2400,-2459,17620,-470,28,-83
648190,2164,2054,2118,2400,-2459,17620,-387,52,-89
648191,2159,2053,2132,1529,-3372,16474,-299,61,-87
648193,2165,2055,2112,1529,-3372,16474,-205,60,-81
648194,2161,2056,2102,475,-3938,15917,-109,55,-68
648196,2156,2061,2108,475,-3938,15917,-24,57,-55
648197,2157,2053,2126,475,-3938,15917,-24,57,-55
648198,2165,2053,2126,118,-3840,15992,61,60,-38
648200,2158,2057,2113,118,-3840,15992,129,65,-23
648201,2161,2059,2105,602,-3337,16164,182,68,-7
648202,2158,2057,2112,602,-3337,16164,213,69,7
648204,2158,2053,2130,1247,-2801,16363,226,74,8
648205,2163,2055,2123,1247,-2801,16363,226,74,8
648206,2207,2055,2108,1247,-2801,16363,224,77,10
648208,2157,2058,2106,1645,-2506,16295,204,81,9
648209,2157,2055,2116,1645,-2506,16295,170,84,-1
648210,2153,2044,2133,1677,-2574,16205,128,92,-8
648212,2161,2055,2112,1677,-2574,16205,88,114,-9
648213,2171,2056,2109,1677,-2574,16205,88,114,-9
648214,2171,2058,2107,1582,-2803,16512,47,145,3
648216,2122,2055,2119,1582,-2803,16512,1,204,10
648217,2170,2051,2133,1766,-2830,17154,-38,278,14
648219,2166,2054,2111,1766,-2830,17154,-65,359,19
648220,2168,2056,2105,2108,-2535,17685,-73,440,18
648221,2156,2058,2105,2108,-2535,17685,-73,440,18
648223,2159,2055,2126,2108,-2535,17685,-57,513,17
648224,2160,2053,2125,2184,-2081,17468,-11,564,11
648225,2163,2055,2113,2184,-2081,17468,47,593,-6
648227,2160,2059,2103,1775,-2040,16424,101,598,-31
648228,2159,2055,2117,1775,-2040,16424,139,579,-61
648230,2159,2053,2132,848,-2272,15815,168,554,-95
648231,2162,2054,2116,848,-2272,15815,168,554,-95
648232,2161,2056,2110,848,-2272,15815,206,530,-116
648234,2161,2059,2108,-30,-2556,15834,250,512,-115
648235,2157,2055,2124,-30,-2556,15834,296,496,-93
648237,2155,2051,2135,-469,-3225,15544,323,477,-55
648238,2155,2054,2112,-469,-3225,15544,331,454,-11
648240,2160,2059,2106,-537,-3805,15386,319,434,29
648241,2159,2057,2115,-537,-3805,15386,319,434,29
648242,2158,2053,2131,-537,-3805,15386,285,429,61
648244,2173,2053,2121,-262,-3594,16484,248,454,77
648245,2161,2056,2107,-262,-3594,16484,238,504,88
648246,2156,2056,2106,466,-2418,17538,278,557,93
648248,2168,2057,2106,466,-2418,17538,355,603,89
648249,2155,2050,2130,466,-2418,17538,355,603,89
648251,2225,2057,2108,1113,-1381,17526,442,638,75
648252,2123,2055,2099,1113,-1381,17526,518,661,50
648253,2200,2059,2108,1053,-1054,17139,569,665,16
648255,2163,2054,2133,1053,-1054,17139,595,666,-21
648256,2166,2055,2136,289,-1267,16681,587,670,-56
648258,2132,2055,2111,289,-1267,16681,564,674,-85
648259,2186,2057,2105,289,-1267,16681,564,674,-85
648260,2145,2058,2122,-525,-1795,15700,531,675,-99
648262,2157,2052,2126,-525,-1795,15700,475,669,-101
648263,2156,2054,2116,-1147,-2410,15080,406,669,-87
648265,2162,2056,2111,-1147,-2410,15080,349,677,-64
648266,2161,2058,2107,-1496,-2249,15175,333,680,-37
648268,2157,2055,2126,-1496,-2249,15175,352,652,-8
648269,2158,2052,2129,-1353,-1742,14196,388,572,9
648270,2161,2057,2114,-1353,-1742,14196,388,572,9
648272,2163,2059,2105,-1353,-1742,14196,417,448,2
648273,2155,2056,2104,-1310,-1369,13494,421,298,-23
648275,2161,2055,2135,-1310,-1369,13494,374,158,-70
648276,2162,2054,2114,-1393,-1131,14358,281,55,-121
648277,2164,2054,2110,-1393,-1131,14358,162,-3,-161
648279,2158,2054,2103,-836,-1098,15492,17,-14,-185
648280,2159,2056,2121,-836,-1098,15492,-132,-3,-182
648282,2158,2052,2129,-836,-1098,15492,-132,-3,-182
648283,2168,2056,2118,30,-1255,16122,-262,32,-153
648285,2160,2056,2089,30,-1255,16122,-367,85,-107
648286,2157,2057,2113,536,-1559,16600,-446,151,-48
648287,2157,2052,2128,536,-1559,16600,-509,223,7
648289,2163,2055,2114,536,-1997,17055,-544,294,48
648290,2165,2057,2115,536,-1997,17055,-548,362,71
648292,2165,2056,2123,536,-1997,17055,-548,362,71
648293,2153,2056,2114,197,-2457,17268,-526,417,80
648294,2164,2055,2125,197,-2457,17268,-482,450,86
648296,2152,2052,2121,-208,-3133,17145,-428,457,87
648297,2166,2053,2115,-208,-3133,17145,-361,445,84
648299,2159,2056,2121,-674,-3643,17051,-269,423,77
648300,2160,2057,2129,-674,-3643,17051,-152,407,64
648301,2169,2054,2116,-674,-3643,17051,-152,407,64
648303,2154,2054,2113,-1081,-3713,17078,-18,398,51
648304,2166,2057,2143,-1081,-3713,17078,145,392,41
648306,2156,2059,2110,-1227,-3573,16766,322,384,36
648307,2158,2055,2120,-1227,-3573,16766,493,371,34
648309,2166,2053,2106,-1152,-3486,16353,645,360,38
648310,2146,2052,2114,-1152,-3486,16353,771,355,44
648311,2177,2058,2107,-1128,-3159,16289,867,353,45
648313,2136,2057,2167,-1128,-3159,16289,867,353,45
648314,2171,2052,2095,-1128,-3159,16289,941,362,50
648316,2165,2055,2111,-1157,-2422,16219,993,369,56
648317,2179,2057,2097,-1157,-2422,16219,1017,381,50
648318,2156,2055,2144,-1068,-1566,15895,1019,384,44
648320,2167,2054,2132,-1068,-1566,15895,1001,376,35
648321,2158,2053,2118,-1063,-895,15503,967,356,25
648323,2160,2055,2107,-1063,-895,15503,922,337,25
648324,2142,2055,2109,-1063,-895,15503,922,337,25
648326,2165,2065,2136,-1157,-594,15387,858,318,34
648327,2131,2038,2092,-1157,-594,15387,786,306,51
648328,2166,2057,2114,-1185,-445,15346,706,296,65
648330,2156,2057,2115,-1185,-445,15346,619,276,77
648331,2167,2056,2111,-1222,-350,15131,533,248,86
648332,2029,2067,2144,-1222,-350,15131,458,215,85
648334,2281,2056,2097,-1222,-350,15131,458,215,85
648335,2148,2055,2130,-1328,-415,14976,396,187,80
648337,2150,2051,2089,-1328,-415,14976,338,156,69
648338,2143,2060,2114,-1416,-553,14898,290,136,56
648339,2158,2053,2139,-1416,-553,14898,252,120,46
648341,2164,2056,2117,-1421,-740,14874,211,109,41
648342,2152,2050,2130,-1421,-740,14874,211,109,41
648344,2172,2062,2153,-1421,-740,14874,169,110,39
648345,2141,2050,2084,-1356,-728,15193,129,107,40
648346,2158,2056,2120,-1356,-728,15193,95,94,39
648348,2168,2058,2145,-1333,-597,15519,59,81,36
648349,2170,2041,2109,-1333,-597,15519,23,69,35
648350,2165,2056,2115,-1505,-506,15865,-3,51,29
648352,2161,2060,2126,-1505,-506,15865,-3,51,29
648353,2157,2052,2112,-1505,-506,15865,-11,25,20
648354,2157,2053,2119,-1781,-516,15931,-11,-4,16
648356,2161,2042,2081,-1781,-516,15931,-15,-34,15
648357,2190,2055,2128,-2063,-793,15888,-21,-65,19
648359,2186,2061,2131,-2063,-793,15888,-29,-92,28
648360,2183,2062,2147,-2063,-793,15888,-29,-92,28
648361,2173,2039,2109,-2242,-885,15886,-29,-110,36
648363,2178,2054,2077,-2242,-885,15886,-15,-133,43
648364,2148,2069,2156,-2131,-846,15730,3,-155,48
648366,2178,2054,2105,-2131,-846,15730,17,-175,55
648367,2091,2056,2114,-1960,-734,15990,29,-183,56
648368,2160,2055,2111,-1960,-734,15990,32,-189,50
648370,2158,2059,2110,-1960,-734,15990,32,-189,50
648371,2158,2061,2131,-1606,-302,16513,32,-186,31
648373,2150,2054,2119,-1606,-302,16513,21,-178,12
648374,2190,2052,2124,-1219,41,16771,-11,-166,-13
648375,2177,2054,2106,-1219,41,16771,-59,-152,-37
648377,2178,2060,2133,-1006,35,16757,-126,-146,-51
648378,2145,2050,2103,-1006,35,16757,-126,-146,-51
648380,2143,2052,2083,-1006,35,16757,-196,-138,-57
648381,2162,2055,2115,-1061,-211,16726,-259,-119,-55
648382,2149,2040,2096,-1061,-211,16726,-319,-97,-49
648384,2161,2065,2128,-1246,-546,16761,-362,-67,-36
648385,2177,2054,2094,-1246,-546,16761,-392,-38,-23
648387,2169,2053,2141,-1473,-909,16641,-412,-12,-7
648388,2145,2051,2080,-1473,-909,16641,-401,3,12
648390,2144,2057,2112,-1644,-1248,16451,-373,9,34
648391,2176,2062,2139,-1644,-1248,16451,-373,9,34
648392,2184,2059,2121,-1644,-1248,16451,-332,16,61
648394,2148,2053,2099,-1833,-1674,16488,-283,25,88
648395,2162,2056,2105,-1833,-1674,16488,-234,32,122
648397,2161,2062,2138,-1859,-1968,16623,-186,34,152
648398,2157,2061,2189,-1859,-1968,16623,-133,29,173
648400,2232,2050,2103,-1651,-2001,16697,-75,18,183
648401,2162,2051,2103,-1651,-2001,16697,-75,18,183
648402,2139,2059,2121,-1651,-2001,16697,-7,5,181
648404,2150,2063,2148,-1493,-1878,16856,66,0,174
648405,2185,2044,2123,-1493,-1878,16856,140,-3,160
648406,2170,2052,2100,-1347,-1653,16873,211,-7,148
648408,2158,2053,2103,-1347,-1653,16873,268,-7,137
648409,2144,2061,2130,-1293,-1209,16569,311,-10,123
648411,2165,2059,2200,-1293,-1209,16569,337,-9,111
648412,2139,2050,2092,-1293,-1209,16569,337,-9,111
648414,2166,2054,2108,-1272,-753,16324,344,-6,98
648415,2161,2058,2115,-1272,-753,16324,334,-5,83
648416,2154,2058,2121,-1282,-386,16165,308,-1,72
648418,2171,2056,2118,-1282,-386,16165,274,5,66
648419,2127,2053,2091,-1347,-126,16029,232,13,58
648420,2168,2051,2102,-1347,-126,16029,232,13,58
648422,2149,2057,2124,-1347,-126,16029,189,24,58
648423,2131,2060,2122,-1384,-31,16005,140,35,57
648424,2145,2061,2102,-1384,-31,16005,89,46,52
648426,2181,2052,2109,-1429,-36,16001,34,54,53
648427,2138,2052,2090,-1429,-36,16001,-14,60,50
648428,2153,2062,2112,-1429,-36,16001,-14,60,50
648430,2165,2057,2115,-1528,-171,16062,-53,62,49
648431,2158,2055,2111,-1528,-171,16062,-91,62,48
648432,2182,2055,2103,-1654,-409,16079,-123,62,43
648434,2122,2028,2074,-1654,-409,16079,-144,58,41
648435,2177,2060,2142,-1699,-668,16099,-162,60,38
648437,2173,2055,2129,-1699,-668,16099,-162,60,38
648438,2156,2052,2140,-1699,-668,16099,-168,58,38
648439,2151,2057,2115,-1674,-954,16159,-161,58,40
648441,2129,2057,2093,-1674,-954,16159,-143,59,42
648442,2166,2060,2120,-1530,-1135,16161,-118,53,38
648444,2171,2055,2117,-1530,-1135,16161,-79,42,31
648445,2160,2044,2112,-1437,-1207,16043,-38,31,23
648446,2154,2054,2108,-1437,-1207,16043,-38,31,23
648448,2158,2062,2157,-1437,-1207,16043,0,25,11
648449,2161,2059,2130,-1380,-1224,16010,40,21,1
648450,2162,2042,2082,-1380,-1224,16010,73,18,-10
648452,2162,2052,2110,-1358,-1129,16032,102,14,-20
648453,2168,2054,2101,-1358,-1129,16032,125,10,-29
648455,2145,2063,2113,-1358,-1129,16032,125,10,-29
648456,2143,2054,2108,-1428,-955,16102,136,7,-35
648457,2180,2052,2106,-1428,-955,16102,144,7,-46
648459,2164,2053,2107,-1539,-725,16169,147,6,-51
648460,2147,2057,2101,-1539,-725,16169,137,6,-52
648462,2167,2060,2136,-1614,-486,16116,122,7,-48
648463,2162,2055,2113,-1614,-486,16116,122,7,-48
648464,2154,2050,2106,-1614,-486,16116,96,7,-47
648466,2165,2053,2099,-1593,-404,16072,66,1,-48
648467,2170,2058,2130,-1593,-404,16072,29,2,-47
648468,2143,2055,2119,-1609,-383,16233,-4,6,-48
648470,2164,2052,2114,-1609,-383,16233,-26,11,-49
648471,2156,2050,2103,-1609,-383,16233,-26,11,-49
648472,2158,2044,2092,-1648,-485,16223,-42,13,-47
648474,2146,2060,2130,-1648,-485,16223,-52,11,-47
648475,2162,2054,2116,-1687,-601,16097,-55,11,-41
648477,2162,2044,2112,-1687,-601,16097,-53,14,-40
648478,2172,2056,2105,-1708,-701,16151,-52,14,-45
648479,2147,2058,2119,-1708,-701,16151,-51,13,-49
648481,2155,2060,2121,-1708,-701,16151,-51,13,-49
648482,2187,2053,2145,-1693,-842,16165,-48,10,-45
648484,2149,2053,2103,-1693,-842,16165,-42,-4,-35
648485,2185,2053,2103,-1631,-1012,16072,-37,-12,-26
648486,2147,2062,2134,-1631,-1012,16072,-31,-22,-22
648488,2173,2057,2123,-1570,-1107,16163,-22,-29,-22
648489,2135,2053,2107,-1570,-1107,16163,-14,-27,-24
648491,2178,2053,2105,-1493,-1097,16203,-3,-22,-30
648492,2147,2059,2115,-1493,-1097,16203,-3,-22,-30
648494,2179,2061,2117,-1493,-1097,16203,-4,-16,-34
648495,2180,2034,2093,-1403,-1093,16226,-4,-12,-30
648496,2178,2050,2115,-1403,-1093,16226,-5,-6,-21
648498,2155,2053,2100,-1444,-1054,16257,-6,-5,-14
648499,2163,2063,2136,-1444,-1054,16257,-11,-2,-5
648501,2159,2055,2111,-1481,-1059,16272,-21,0,2
648502,2163,2055,2116,-1481,-1059,16272,-21,0,2
648503,2136,2051,2107,-1481,-1059,16272,-23,-4,9
648505,2165,2055,2114,-1460,-1042,16194,-23,-9,9
648506,2158,2060,2121,-1460,-1042,16194,-18,-10,0
648507,2165,2055,2125,-1399,-1053,16143,-5,-15,-6
648509,2171,2052,2109,-1399,-1053,16143,5,-19,-6
648510,2159,2054,2108,-1399,-1053,16143,5,-19,-6
648511,2155,2054,2098,-1346,-1136,16093,17,-19,-7
648513,2145,2058,2134,-1346,-1136,16093,25,-18,-2
648514,2168,2054,2124,-1351,-1192,16108,37,-17,2
648516,2170,2045,2115,-1351,-1192,16108,47,-14,2
648517,2154,2053,2097,-1356,-1153,16086,52,-14,-1
648518,2173,2060,2127,-1356,-1153,16086,52,-14,-1
648520,2153,2057,2125,-1356,-1153,16086,58,-12,-3
648521,2165,2053,2116,-1390,-1056,16130,61,-11,-6
648523,2159,2053,2121,-1390,-1056,16130,66,-11,-6
648524,2154,2056,2109,-1511,-1000,16186,65,-7,-4
648525,2165,2061,2128,-1511,-1000,16186,61,-9,5
648527,2162,2057,2121,-1613,-957,16157,62,-16,12
648528,2152,2055,2113,-1613,-957,16157,62,-16,12
648529,2157,2052,2107,-1613,-957,16157,62,-24,20
648531,2157,2058,2118,-1662,-907,16166,66,-30,25
648532,2140,2063,2128,-1662,-907,16166,68,-31,24
648533,2172,2054,2122,-1642,-898,16281,70,-24,30
648535,2169,2052,2111,-1642,-898,16281,73,-14,40
648536,2141,2051,2096,-1642,-898,16281,73,-14,40
648538,2160,2059,2125,-1496,-1008,16217,77,-2,50
648539,2163,2060,2128,-1496,-1008,16217,79,1,61
648540,2172,2053,2121,-1344,-1106,16170,78,-2,71
648542,2158,2045,2102,-1344,-1106,16170,78,-4,77
648543,2139,2056,2103,-1320,-1201,16266,84,-3,81
648544,2164,2060,2128,-1320,-1201,16266,84,-3,81
648546,2165,2054,2116,-1320,-1201,16266,89,1,83
648547,2168,2054,2128,-1341,-1400,16314,100,5,90
648548,2144,2052,2115,-1341,-1400,16314,117,2,102
648550,2163,2056,2110,-1355,-1634,16276,135,-3,118
648551,2164,2060,2136,-1355,-1634,16276,148,-16,143
648553,2181,2056,2128,-1355,-1634,16276,148,-16,143
648554,2155,2051,2110,-1367,-1856,15755,167,-48,165
648556,2129,2051,2077,-1367,-1856,15755,197,-91,182
648557,2169,2058,2128,-1421,-1809,15295,233,-141,190
648558,2173,2056,2120,-1421,-1809,15295,267,-191,188
648560,2161,2053,2116,-1483,-1597,15302,307,-230,178
648561,2167,2053,2111,-1483,-1597,15302,351,-265,171
648563,2160,2057,2121,-1426,-1277,15261,393,-300,161
648564,2163,2058,2127,-1426,-1277,15261,432,-336,162
648566,2154,2054,2105,-1373,-966,15300,459,-365,161
648567,2159,2053,2115,-1373,-966,15300,459,-365,161
648569,2156,2055,2109,-1373,-966,15300,476,-388,162
